1	12056	12178	+
1	12226	12612	+
1	12696	12974	+
1	12720	13220	+
1	13051	13220	+
1	13373	13452	+
1	14500	15004	-
1	15037	15795	-
1	15946	16606	-
1	16764	16857	-
1	17054	17232	-
1	17367	17605	-
1	17741	17914	-
1	18060	18267	-
1	18365	24737	-
1	24890	29533	-
1	30038	30563	+
1	30666	30975	+
1	35173	35276	-
1	35480	35720	-
1	57652	58699	+
1	58855	62915	+
1	65432	65519	+
1	65572	69036	+
1	90049	90286	-
1	91628	92090	-
1	92239	112699	-
1	111356	112699	-
1	112803	120720	-
1	112803	120774	-
1	112803	129054	-
1	120931	129054	-
1	129222	133373	-
1	139846	140074	-
1	143010	146385	-
1	146508	146641	-
1	146508	155766	-
1	155830	164262	-
1	160689	161313	+
1	164790	165883	-
1	165941	168099	-
1	168164	168609	-
1	168164	169048	-
1	169263	172556	-
1	172687	173752	-
1	182745	183131	+
1	183215	183493	+
1	183570	183739	+
1	183900	183980	+
1	185349	185490	-
1	185558	186316	-
1	186468	187128	-
1	187286	187375	-
1	187576	187754	-
1	187889	188129	-
1	188265	188438	-
1	188583	188790	-
1	188901	195262	-
1	259024	261549	-
1	259024	264603	-
1	259024	267302	-
1	259024	356684	-
1	261633	267302	-
1	268203	268666	-
1	268815	289265	-
1	289369	297344	-
1	357585	358048	-
1	358182	359344	-
1	358928	365170	+
1	358956	365170	+
1	360167	365170	+
1	365691	366018	-
1	365691	368250	-
1	365691	373143	-
1	373322	379768	-
1	379869	485039	-
1	476944	485039	-
1	485207	489360	-
1	485207	494991	-
1	485207	497108	-
1	489386	489716	+
1	491988	492767	-
1	494585	496263	-
1	494897	494991	-
1	495048	495276	-
1	495048	497108	-
1	495048	498683	-
1	497227	498072	-
1	497298	498046	-
1	497298	498072	-
1	497298	498398	-
1	497298	501555	-
1	498304	498398	-
1	498455	498683	-
1	498455	501555	-
1	499368	501555	-
1	501619	502186	-
1	501619	502464	-
1	501619	502861	-
1	502242	502464	-
1	502660	504979	-
1	502954	504979	-
1	504932	514358	-
1	505102	514358	-
1	514422	517155	-
1	514422	517184	-
1	517265	522858	-
1	586357	586820	-
1	586954	588116	-
1	586954	594628	-
1	586954	703684	-
1	587700	594234	+
1	587728	594234	+
1	594755	597298	-
1	594755	601397	-
1	601576	607954	-
1	601576	711710	-
1	608055	612740	-
1	608055	628918	-
1	608055	698926	-
1	608055	720031	-
1	612863	628918	-
1	627822	627960	-
1	628222	628918	-
1	629005	631130	-
1	629005	633043	-
1	698958	827669	-
1	702339	703684	-
1	703788	711710	-
1	703788	720031	-
1	711921	720031	-
1	711921	827669	-
1	720199	724357	-
1	720199	732016	-
1	724359	724717	+
1	729803	733306	-
1	733363	735422	-
1	735612	743179	-
1	743349	744194	-
1	744390	744727	-
1	744824	746694	-
1	746817	756076	-
1	756140	758966	-
1	759122	764722	-
1	761153	761777	+
1	764799	765143	-
1	765246	766328	-
1	766386	768547	-
1	768612	769496	-
1	768612	774170	-
1	769711	772975	-
1	773106	774170	-
1	774279	778283	-
1	779091	781936	+
1	779091	803918	+
1	782042	783110	+
1	782135	783110	+
1	782135	784369	+
1	783362	784369	+
1	784492	786392	+
1	784492	792881	+
1	784492	795469	+
1	784492	801606	+
1	784492	803566	+
1	784492	803918	+
1	784492	803921	+
1	793040	795469	+
1	795581	803566	+
1	795581	803950	+
1	801162	805798	-
1	803666	803918	+
1	803666	803950	+
1	804221	804775	+
1	804221	807216	+
1	804965	806385	+
1	804965	807216	+
1	805890	808573	-
1	807322	809621	+
1	807322	809657	+
1	808622	810066	-
1	810169	817372	-
1	818201	818722	+
1	825551	847653	+
1	826922	829002	+
1	827774	829002	+
1	827852	829002	+
1	829103	841199	+
1	829103	847653	+
1	829103	851926	+
1	831676	841199	+
1	841372	851926	+
1	847805	849483	+
1	847805	850180	+
1	847805	851926	+
1	849601	850177	+
1	849601	850180	+
1	849601	851926	+
1	850350	851926	+
1	852109	852670	+
1	852109	853390	+
1	852765	853390	+
1	868529	868626	-
1	868674	869527	-
1	868674	874111	-
1	868674	875039	-
1	869574	870085	-
1	874590	875046	-
1	875154	875525	-
1	875154	876745	-
1	875624	876526	-
1	876610	876754	-
1	904956	915749	+
1	911472	911944	+
1	914443	914802	+
1	917485	918021	-
1	917719	918021	-
1	918109	918824	-
1	918914	919334	-
1	924947	925921	+
1	925188	925921	+
1	925799	925921	+
1	926012	930154	+
1	930335	931038	+
1	930335	935771	+
1	931088	935771	+
1	931088	942409	+
1	935804	941171	+
1	935895	939039	+
1	939128	939271	+
1	939128	939274	+
1	939128	941143	+
1	939411	941143	+
1	939411	942409	+
1	939459	941143	+
1	939459	942135	+
1	940461	941143	+
1	941229	942409	+
1	941305	942135	+
1	942250	942409	+
1	942487	942558	+
1	943057	943252	+
1	943376	943697	+
1	943807	943907	+
1	944799	945041	-
1	944799	945056	-
1	945145	945517	-
1	945421	945517	-
1	945652	946172	-
1	946285	946401	-
1	946544	948130	-
1	948231	948489	-
1	948602	951126	-
1	951237	951999	-
1	952138	952411	-
1	952599	953174	-
1	953287	953781	-
1	953891	954003	-
1	954081	955922	-
1	954522	955922	-
1	956012	956094	-
1	956214	956893	-
1	957024	957098	-
1	957272	958928	-
1	959080	959214	-
1	960698	962081	+
1	960799	961292	+
1	961551	961628	+
1	961749	961825	+
1	962046	962354	+
1	962470	962703	+
1	962916	963031	+
1	962916	963108	+
1	963252	963336	+
1	963503	963919	+
1	964007	964106	+
1	964166	964348	+
1	964179	964348	+
1	964529	964962	+
1	966613	966703	+
1	966802	970276	+
1	970422	970520	+
1	970600	970685	+
1	970757	970878	+
1	971005	971076	+
1	971005	971112	+
1	971207	971323	+
1	971403	972074	+
1	972149	972287	+
1	972423	972860	+
1	973009	973185	+
1	973009	973499	+
1	973325	973499	+
1	973639	973832	+
1	974050	974315	+
1	974363	974441	+
1	974587	975711	+
1	976268	976498	-
1	976623	978880	-
1	980656	981136	-
1	981172	982064	-
1	999431	999525	-
1	999612	999691	-
1	999612	999865	-
1	999786	999865	-
1	1001262	1008193	+
1	1001280	1008193	+
1	1008278	1013983	+
1	1012189	1012916	-
1	1013575	1013983	+
1	1020372	1022200	+
1	1022461	1035276	+
1	1034702	1035276	+
1	1035323	1040664	+
1	1040879	1041172	+
1	1041396	1041477	+
1	1041701	1041955	+
1	1042161	1043238	+
1	1043456	1043537	+
1	1043731	1043822	+
1	1044022	1044108	+
1	1044256	1044333	+
1	1044438	1045160	+
1	1045276	1045358	+
1	1045522	1045732	+
1	1045875	1045963	+
1	1046087	1046159	+
1	1046264	1046396	+
1	1046734	1046819	+
1	1046956	1047326	+
1	1047453	1047572	+
1	1047686	1047775	+
1	1047894	1048011	+
1	1048364	1048866	+
1	1049058	1049235	+
1	1049450	1049565	+
1	1049794	1049902	+
1	1050036	1050232	+
1	1050328	1050426	+
1	1050590	1050725	+
1	1050836	1051031	+
1	1050836	1051252	+
1	1051042	1051252	+
1	1051368	1051452	+
1	1051644	1051727	+
1	1051814	1051992	+
1	1051814	1053752	+
1	1052015	1053460	+
1	1053492	1053752	+
1	1053976	1054447	+
1	1054550	1054823	+
1	1055214	1055897	+
1	1059845	1060279	+
1	1060392	1063078	+
1	1061116	1063078	+
1	1062807	1063060	-
1	1063200	1063479	+
1	1063200	1065829	+
1	1063565	1064209	+
1	1064400	1064489	+
1	1064588	1065351	+
1	1064588	1065829	+
1	1064588	1065948	+
1	1065474	1066586	+
1	1066666	1067565	+
1	1067645	1067868	+
1	1068002	1068576	+
1	1068723	1069207	+
1	1072574	1074015	-
1	1082252	1082603	-
1	1082986	1083914	-
1	1082986	1084352	-
1	1084010	1084352	-
1	1084085	1084352	-
1	1084382	1084480	-
1	1084505	1085250	-
1	1084505	1085877	-
1	1085309	1085877	-
1	1086011	1087138	-
1	1087203	1087501	-
1	1087596	1090352	-
1	1090427	1090875	-
1	1090427	1091277	-
1	1090427	1091471	-
1	1090586	1091471	-
1	1090982	1091471	-
1	1091373	1091471	-
1	1091564	1091990	-
1	1091608	1091990	-
1	1092102	1092565	-
1	1092102	1105955	-
1	1092102	1115021	-
1	1092102	1116059	-
1	1106048	1106649	-
1	1106048	1116059	-
1	1106870	1115021	-
1	1115074	1116059	-
1	1137109	1140824	+
1	1141031	1142738	+
1	1173925	1174265	+
1	1173925	1174284	+
1	1173925	1174520	+
1	1174320	1174423	+
1	1174488	1179188	+
1	1176395	1179364	-
1	1179332	1179656	+
1	1179736	1180033	+
1	1179852	1180033	+
1	1180339	1180482	+
1	1180600	1180730	+
1	1180859	1181740	+
1	1181814	1182360	+
1	1182445	1182875	+
1	1183046	1183919	+
1	1184090	1184968	+
1	1185108	1196385	+
1	1185108	1196599	+
1	1196487	1196599	+
1	1196715	1197092	+
1	1197185	1197437	+
1	1203959	1204398	-
1	1203967	1204033	-
1	1203967	1204054	-
1	1204235	1204398	-
1	1204485	1205369	-
1	1205491	1206384	-
1	1211624	1211703	-
1	1211831	1211941	-
1	1212137	1212637	-
1	1212703	1212991	-
1	1213092	1213394	-
1	1213092	1213662	-
1	1213784	1213982	-
1	1217687	1218457	-
1	1217803	1218457	-
1	1218632	1218768	-
1	1218926	1223243	-
1	1218942	1223243	-
1	1219004	1223243	-
1	1223356	1223831	-
1	1223967	1228467	-
1	1227318	1228467	-
1	1228945	1231891	-
1	1242645	1242834	-
1	1242912	1243061	-
1	1243151	1243443	-
1	1243551	1243953	-
1	1244104	1244190	-
1	1244274	1244380	-
1	1244496	1246513	-
1	1255486	1256044	-
1	1256124	1256991	-
1	1257129	1257207	-
1	1257129	1263345	-
1	1257309	1262169	-
1	1257309	1262268	-
1	1257309	1263345	-
1	1257309	1273498	-
1	1262389	1263345	-
1	1263385	1264782	-
1	1263385	1266097	-
1	1263385	1267732	-
1	1263385	1267861	-
1	1263385	1273665	-
1	1264829	1267861	-
1	1266289	1267732	-
1	1266289	1267861	-
1	1267991	1271509	-
1	1267991	1272852	-
1	1267991	1273376	-
1	1267991	1273498	-
1	1267991	1273665	-
1	1271636	1273665	-
1	1275298	1279067	+
1	1279147	1280310	+
1	1280665	1281225	+
1	1281296	1281410	+
1	1281609	1282241	+
1	1282009	1282116	+
1	1282186	1282275	+
1	1282314	1283977	+
1	1282318	1283977	+
1	1284089	1285570	+
1	1284089	1285925	+
1	1285663	1285925	+
1	1286277	1286767	+
1	1286974	1287108	+
1	1287298	1287507	+
1	1287595	1287672	+
1	1287835	1287938	+
1	1288036	1290270	+
1	1290387	1290476	+
1	1290554	1290636	+
1	1290693	1290894	+
1	1290952	1291064	+
1	1291139	1291253	+
1	1293707	1293822	-
1	1293932	1294089	-
1	1294198	1294401	-
1	1294627	1294717	-
1	1294627	1295446	-
1	1294815	1295446	-
1	1295553	1295735	-
1	1295937	1296014	-
1	1296108	1296210	-
1	1296279	1296424	-
1	1296632	1297821	-
1	1297932	1298012	-
1	1298112	1298184	-
1	1298112	1298369	-
1	1298420	1298566	-
1	1298678	1299344	-
1	1299355	1299830	-
1	1299904	1299972	-
1	1300067	1300157	-
1	1300201	1300508	-
1	1300691	1301987	-
1	1302045	1302921	-
1	1302974	1303161	-
1	1303280	1304085	-
1	1304142	1307071	-
1	1304142	1307336	-
1	1304142	1307768	-
1	1304142	1309441	-
1	1307155	1307768	-
1	1307382	1307768	-
1	1308719	1308914	+
1	1308719	1309085	+
1	1308971	1309085	+
1	1309272	1309453	+
1	1309602	1309680	+
1	1309602	1309705	+
1	1309813	1310035	+
1	1309850	1310633	+
1	1310687	1310908	+
1	1311070	1311329	+
1	1311923	1312017	-
1	1312146	1312225	-
1	1312355	1312877	-
1	1312367	1312439	-
1	1312367	1312592	-
1	1312500	1312592	-
1	1312699	1312786	-
1	1312948	1313034	-
1	1313123	1313508	-
1	1313591	1313731	-
1	1313920	1314300	-
1	1313920	1314823	-
1	1314104	1314300	-
1	1314317	1319335	-
1	1314364	1314823	-
1	1314961	1315403	-
1	1314961	1315519	-
1	1314961	1319071	-
1	1314961	1320995	-
1	1315437	1315519	-
1	1315551	1319295	-
1	1315613	1323176	-
1	1315617	1316156	-
1	1315617	1319295	-
1	1315617	1320995	-
1	1315617	1323180	-
1	1315617	1324580	-
1	1317898	1318622	-
1	1319432	1320455	-
1	1319523	1320455	-
1	1319523	1324580	-
1	1319704	1320455	-
1	1319842	1320455	-
1	1319884	1320455	-
1	1320528	1320995	-
1	1320681	1320995	-
1	1321092	1321907	-
1	1321092	1322891	-
1	1321092	1323146	-
1	1321092	1323180	-
1	1321092	1324580	-
1	1321095	1324580	-
1	1321979	1323180	-
1	1321983	1322891	-
1	1321983	1323180	-
1	1321983	1324580	-
1	1323286	1324580	-
1	1325101	1326835	+
1	1325101	1327240	+
1	1325594	1326835	+
1	1327031	1327240	+
1	1331535	1331637	+
1	1331937	1332023	+
1	1332805	1332920	+
1	1333123	1333258	+
1	1333378	1333505	+
1	1336514	1337017	-
1	1336514	1337976	-
1	1337054	1337976	-
1	1338182	1338268	-
1	1338371	1340458	-
1	1338435	1338521	-
1	1338652	1339286	-
1	1338652	1339361	-
1	1339438	1339581	-
1	1339648	1339735	-
1	1339811	1340037	-
1	1340176	1340246	-
1	1340315	1340409	-
1	1340502	1341666	-
1	1341804	1342052	-
1	1342155	1342362	-
1	1342483	1342688	-
1	1342757	1348895	-
1	1353331	1353847	-
1	1353628	1353847	-
1	1353927	1354029	-
1	1353945	1354029	-
1	1354105	1354192	-
1	1354231	1354353	-
1	1354508	1354681	-
1	1355151	1355243	-
1	1355344	1355449	-
1	1355344	1356680	-
1	1355751	1356680	-
1	1356703	1358455	-
1	1356703	1361241	-
1	1373901	1373999	-
1	1374444	1374704	-
1	1374589	1374704	-
1	1374789	1374996	-
1	1374789	1375074	-
1	1374789	1375153	-
1	1387581	1387776	-
1	1387868	1387953	-
1	1388064	1388491	-
1	1388064	1388625	-
1	1388064	1388949	-
1	1388064	1390229	-
1	1388509	1388625	-
1	1388742	1388815	-
1	1388742	1388949	-
1	1388742	1390229	-
1	1388829	1390229	-
1	1389046	1390229	-
1	1389472	1390229	-
1	1390308	1390314	-
1	1390370	1390458	-
1	1390562	1390765	-
1	1390864	1391296	-
1	1390864	1392678	-
1	1390864	1392789	-
1	1390864	1393395	-
1	1391552	1392678	-
1	1391574	1392678	-
1	1391574	1392789	-
1	1392802	1393395	-
1	1393459	1395393	-
1	1395513	1398232	-
1	1395536	1398232	-
1	1398341	1398596	-
1	1398670	1398987	-
1	1398670	1399018	-
1	1399684	1400157	+
1	1399688	1399980	+
1	1399688	1400157	+
1	1400302	1400604	+
1	1400471	1401242	+
1	1402255	1405808	-
1	1402600	1405808	-
1	1405885	1406225	-
1	1405885	1406908	-
1	1406345	1406908	-
1	1407018	1407130	-
1	1419548	1420051	-
1	1419548	1420796	-
1	1419548	1420815	-
1	1420563	1422468	+
1	1420591	1420796	-
1	1421004	1421132	-
1	1426384	1427553	+
1	1430661	1434177	-
1	1430661	1434187	-
1	1430953	1431804	-
1	1430953	1434177	-
1	1435145	1436926	+
1	1435820	1436806	+
1	1435820	1436926	+
1	1435820	1437321	+
1	1437483	1439080	+
1	1450040	1450680	+
1	1450757	1452045	+
1	1452121	1452364	+
1	1452433	1454344	+
1	1452433	1455459	+
1	1454499	1455459	+
1	1455518	1455790	+
1	1455915	1456224	+
1	1456348	1457128	+
1	1457179	1459160	+
1	1459230	1460749	+
1	1460916	1462599	+
1	1462707	1468383	+
1	1472088	1477273	+
1	1477349	1478643	+
1	1478744	1479048	+
1	1479107	1480866	+
1	1480935	1482137	+
1	1482302	1482544	+
1	1482613	1485015	+
1	1485170	1485781	+
1	1485837	1486109	+
1	1486234	1486543	+
1	1486667	1487862	+
1	1486667	1489203	+
1	1487913	1489203	+
1	1489273	1489691	+
1	1489273	1490256	+
1	1489810	1490256	+
1	1490423	1490562	+
1	1490670	1495484	+
1	1503660	1509204	+
1	1512472	1516011	+
1	1512689	1516011	+
1	1516087	1517166	+
1	1516087	1517310	+
1	1517411	1517715	+
1	1517774	1518920	+
1	1518989	1520140	+
1	1520305	1520547	+
1	1520616	1522743	+
1	1522898	1523510	+
1	1523566	1523838	+
1	1523963	1524272	+
1	1524396	1525239	+
1	1525290	1526460	+
1	1526530	1527160	+
1	1526530	1527694	+
1	1527237	1527694	+
1	1527861	1529222	+
1	1529330	1533925	+
1	1535506	1535588	-
1	1535796	1539683	-
1	1539789	1540289	-
1	1540354	1540419	-
1	1542166	1543868	-
1	1543986	1544862	-
1	1545001	1564772	-
1	1564915	1574477	-
1	1615632	1616507	+
1	1616099	1616507	+
1	1616613	1617077	+
1	1616613	1623388	+
1	1616613	1623430	+
1	1617514	1623430	+
1	1617714	1623430	+
1	1623481	1623773	+
1	1623678	1623773	+
1	1623698	1623773	+
1	1623944	1624794	+
1	1624900	1624964	+
1	1624900	1624990	+
1	1624900	1625285	+
1	1625184	1625285	+
1	1625427	1625545	+
1	1625427	1625557	+
1	1625427	1626649	+
1	1625652	1626366	+
1	1625652	1626649	+
1	1625652	1626836	+
1	1626753	1626836	+
1	1626998	1627073	+
1	1627206	1627295	+
1	1627443	1627672	+
1	1627828	1628018	+
1	1628178	1628272	+
1	1628398	1628488	+
1	1628721	1629033	+
1	1628721	1629132	+
1	1629310	1629384	+
1	1629310	1629638	+
1	1629403	1629487	+
1	1629565	1629638	+
1	1629703	1630291	+
1	1632373	1632709	+
1	1632373	1632782	+
1	1632912	1632980	+
1	1632912	1633187	+
1	1633119	1633187	+
1	1633354	1633747	+
