"","logFC","logCPM","LR","PValue"
"45dph_agalma/gene:27.1/isoform:1",-0.40227506356168,1.82187266289549,2.23505900050993,0.134911474446044
"45dph_agalma/gene:31.1/isoform:1",-0.179443229617466,2.01919099801367,0.733857738293501,0.391635596198786
"45dph_agalma/gene:36.1/isoform:1",0.0326605228241344,2.26132936960578,0.0264705342874523,0.870756475654936
"45dph_agalma/gene:43.1/isoform:1",0.272363205806517,5.71646605643199,1.19257407541659,0.274810949047935
"45dph_agalma/gene:44.1/isoform:1",0.445477420335697,0.408585702632259,0.759998699432437,0.38332892965774
"45dph_agalma/gene:46.1/isoform:1",0.011721486148682,2.64610304613982,0.00280739521281959,0.957743972064065
"45dph_agalma/gene:72.1/isoform:1",-0.0958250968705992,5.41482349351183,0.340027769728209,0.559813193143577
"45dph_agalma/gene:139.1/isoform:1",0.0604591670698482,2.56984083264108,0.0876863410636872,0.767139360582575
"45dph_agalma/gene:172.1/isoform:1",0.153950945895162,5.36184059400801,1.30891558071986,0.252591089251434
"45dph_agalma/gene:376.1/isoform:1",0.0580001038934145,1.22853332333191,0.0431859747199166,0.83537548563743
"45dph_agalma/gene:379.1/isoform:1",-0.00633873175733366,6.90666701176292,0.00153351212827602,0.968762758077784
"45dph_agalma/gene:385.1/isoform:1",-0.214363582328628,0.740937569128519,0.519970475140688,0.470854276725685
"45dph_agalma/gene:387.1/isoform:1",-0.0737194719487335,5.96263906207607,0.507046852392447,0.476420053138736
"45dph_agalma/gene:438.1/isoform:1",-0.00649758268654341,5.51473266989329,0.00332034318574159,0.954049391462203
"45dph_agalma/gene:439.1/isoform:1",0.0170522654356889,6.51152960884927,0.00941642455074998,0.922696008073701
"45dph_agalma/gene:481.1/isoform:1",-0.321517361203978,3.19281038832472,4.15756835447867,0.0414488686326831
"45dph_agalma/gene:483.1/isoform:1",-0.0939776742020981,8.65732689771519,0.157318505559715,0.691637399102778
"45dph_agalma/gene:488.1/isoform:1",-0.0540666635285808,9.44659881516214,0.0820176966280997,0.774581485930767
"45dph_agalma/gene:611.1/isoform:1",-0.235465740540919,0.00817240491863418,0.396292597740961,0.529010151819087
"45dph_agalma/gene:636.1/isoform:1",-0.042957594713227,4.60580714651241,0.110774299317583,0.739264323285781
"45dph_agalma/gene:638.1/isoform:1",-0.137308834177005,3.15906378790378,0.515538915457586,0.472750882498802
"45dph_agalma/gene:655.1/isoform:1",-0.179582271781349,5.02640088962347,0.890327270354923,0.345388636163629
"45dph_agalma/gene:656.1/isoform:1",-0.0109739780306027,6.82324660458239,0.0112893335068449,0.915382989334571
"45dph_agalma/gene:661.1/isoform:1",-0.0192058855323029,4.96852961396393,0.0128375385679647,0.9097904481989
"45dph_agalma/gene:690.1/isoform:1",0.113432652741665,5.99181501571588,0.307539988951817,0.579193684179962
"45dph_agalma/gene:690.1/isoform:2",0.0271673759169676,5.73784009745115,0.0210070197553591,0.884759834672042
"45dph_agalma/gene:695.1/isoform:1",-0.0300025050622684,5.84307428648417,0.06850236270847,0.793529948936338
"45dph_agalma/gene:770.1/isoform:1",0.284636490378844,1.60724016709578,0.604779628380726,0.436760170399201
"45dph_agalma/gene:788.1/isoform:1",0.0568595650351649,4.60574781882706,0.131221443579321,0.717168950933512
"45dph_agalma/gene:801.1/isoform:1",0.189546094636264,1.03267024680141,0.653454397728263,0.418880343027358
"45dph_agalma/gene:827.1/isoform:1",0.065788662179852,6.27856296467993,0.138700988204619,0.709575835946505
"45dph_agalma/gene:839.1/isoform:1",0.15794802290199,0.892960051077465,0.175726002486904,0.675072271037097
"45dph_agalma/gene:902.1/isoform:1",0.0286679887149274,2.05697836414276,0.0116675326012423,0.913982719974018
"45dph_agalma/gene:920.1/isoform:1",-0.323705297106382,7.20573041552706,7.377298011368,0.00660523337262935
"45dph_agalma/gene:923.1/isoform:1",0.0664912471220687,0.263410872513634,0.0511834431997151,0.821016642580202
"45dph_agalma/gene:924.1/isoform:1",-0.0951624459361861,9.03217486900852,0.311528551694266,0.576743716235628
"45dph_agalma/gene:968.1/isoform:1",0.0311054209524104,9.11775345477213,0.0372026545483095,0.84705302951141
"45dph_agalma/gene:1012.1/isoform:1",-0.101190250379157,3.21165265106153,0.241974250108228,0.622783829531577
"45dph_agalma/gene:1057.1/isoform:2",-0.0634509243067457,2.27956047884291,0.0689238566981913,0.792910135020101
"45dph_agalma/gene:1225.1/isoform:1",-0.0508815496218598,3.54165989233204,0.074299606926246,0.785176439447784
"45dph_agalma/gene:1296.1/isoform:1",-0.0575408857353868,7.58185373550061,0.103736349857734,0.747391120919209
"45dph_agalma/gene:1371.1/isoform:1",-0.026942863844124,7.36439169717109,0.0330843795072724,0.855668173525346
"45dph_agalma/gene:1474.1/isoform:1",0.135547971137162,8.79725088864473,0.925018876885929,0.336160620592347
"45dph_agalma/gene:1524.1/isoform:1",0.412993261158146,1.51630883403259,0.906149894788618,0.341138032926606
"45dph_agalma/gene:1541.1/isoform:1",0.0535523062435517,6.25825120498462,0.109723023610968,0.740459690028626
"45dph_agalma/gene:1566.1/isoform:1",-0.0185420985762744,5.24369021530969,0.0320311752852054,0.857959252014035
"45dph_agalma/gene:1667.1/isoform:1",-0.00653413916238149,2.34486082661521,0.00101618086691779,0.974569668609998
"45dph_agalma/gene:1715.1/isoform:1",0.259941278348703,1.73785750071576,0.876796669398356,0.34908054940122
"45dph_agalma/gene:1757.1/isoform:1",-0.0590092427078068,4.57566314945045,0.125478408313256,0.723167035124734
"45dph_agalma/gene:1873.1/isoform:1",0.000585943954560375,10.2413907293955,9.11607776288292e-06,0.997590963322124
"45dph_agalma/gene:1877.1/isoform:2",0.134771461623601,0.383808481187257,0.128498954385513,0.719993479229148
"45dph_agalma/gene:1938.1/isoform:1",-0.157314107402695,5.69129166312127,0.635402503083895,0.425380537398197
"45dph_agalma/gene:1948.1/isoform:1",-0.149547620838358,3.59027978352363,0.301023846605517,0.583241271776046
"45dph_agalma/gene:2294.1/isoform:1",-0.165935202989933,3.42513207640991,0.915062609591539,0.338774718123566
"45dph_agalma/gene:2540.1/isoform:1",-0.464445673255366,4.96254338257107,4.7174832622589,0.0298574121406207
"45dph_agalma/gene:2544.1/isoform:1",-0.0371685658353514,2.61830090192598,0.0274301705563067,0.868455564639594
"45dph_agalma/gene:2589.1/isoform:1",0.240558102949596,0.904215217777842,0.698293688614777,0.403357634224756
"45dph_agalma/gene:2636.1/isoform:1",0.975480038687332,-0.775340018767259,0.466153821480217,0.494761932313472
"45dph_agalma/gene:2637.1/isoform:1",0.721667380999989,0.344392757042731,6.74861180578906,0.00938206534600697
"45dph_agalma/gene:2723.1/isoform:1",-0.130697652155565,9.53171005121528,0.563042688218502,0.453036888519429
"45dph_agalma/gene:2740.1/isoform:1",-0.0787489924511412,4.84120625213839,0.45116423903346,0.50178259374523
"45dph_agalma/gene:2745.1/isoform:1",0.0272765249388127,4.0050284779819,0.0180307583876527,0.893182227684589
"45dph_agalma/gene:2746.1/isoform:1",-0.132696601593475,9.43895826316487,0.935189758585238,0.333517990663014
"45dph_agalma/gene:2810.1/isoform:1",0.195935764472385,6.38663018278196,0.868033985839702,0.351500160023072
"45dph_agalma/gene:2940.1/isoform:1",-0.106659991371921,7.10436962559407,1.22532347787811,0.268318441789411
"45dph_agalma/gene:3202.1/isoform:1",-0.0557929061146715,5.82673236762517,0.275928439364652,0.599382365347394
"45dph_agalma/gene:3230.1/isoform:1",-0.343996626151103,2.37428154824099,0.555415801996283,0.456113205176604
"45dph_agalma/gene:3231.1/isoform:1",-0.145698560433653,0.0812401954152785,0.287357970751723,0.591918600487533
"45dph_agalma/gene:3386.1/isoform:1",0.0202521643532978,5.63873397870768,0.018047745091792,0.893132225063837
"45dph_agalma/gene:3484.1/isoform:2",0.43650503938918,-0.242968866289236,1.90868780112249,0.167109092700748
"45dph_agalma/gene:3507.1/isoform:1",0.545023426108031,0.313490410227738,3.18370213365898,0.0743760387145602
"45dph_agalma/gene:3570.1/isoform:1",-0.142936998681782,5.25991499026034,0.748872254677657,0.386833516650544
"45dph_agalma/gene:3638.1/isoform:1",0.0460963505637391,4.39385616061146,0.0755018005834955,0.783488407175415
"45dph_agalma/gene:3668.1/isoform:1",-0.149323504367173,5.70423523782653,2.02223671918375,0.155010662981016
"45dph_agalma/gene:3674.1/isoform:1",0.37510690998111,0.211701642296548,0.86863698363895,0.351332925715743
"45dph_agalma/gene:3766.1/isoform:1",-0.0897556006756733,4.51801948666464,0.418639688025863,0.517616595056404
"45dph_agalma/gene:3798.1/isoform:1",-0.125656292741394,8.92477716950367,1.44131385905757,0.229926847793991
"45dph_agalma/gene:3823.1/isoform:1",-0.290038887337873,8.80587631359152,3.46934654200936,0.0625160025230385
"45dph_agalma/gene:3833.1/isoform:1",0.0939402365710744,5.82536164978897,0.439117794571075,0.507548565948782
"45dph_agalma/gene:3845.1/isoform:1",0.306248325191331,2.78925971506682,0.122502200816143,0.726336338132049
"45dph_agalma/gene:3851.1/isoform:1",-0.257983360465387,4.8049533799202,3.04193227391848,0.0811392818319438
"45dph_agalma/gene:3916.1/isoform:1",0.114136542744552,6.18182348821966,1.3861191622595,0.239061575035329
"45dph_agalma/gene:3917.1/isoform:1",0.119256356363271,1.32810686323885,0.169894400438558,0.680205674393022
"45dph_agalma/gene:4043.1/isoform:1",-0.173005994173662,7.653366080438,1.02934510097012,0.310312534251226
"45dph_agalma/gene:4093.1/isoform:1",0.211582977294496,5.90172532272083,0.894294588501708,0.344316162512624
"45dph_agalma/gene:4125.1/isoform:1",-0.249321318907465,7.41822080953819,1.69654001874207,0.19274108953446
"45dph_agalma/gene:4129.1/isoform:1",-0.125241307698561,9.19506126849464,1.49906909137286,0.220814652984123
"45dph_agalma/gene:4265.1/isoform:1",0.0291421745524494,6.81711432069504,0.027982341404595,0.867150344478088
"45dph_agalma/gene:4297.1/isoform:1",0.0900088279151362,4.77331404518424,0.419581628924789,0.517145877132166
"45dph_agalma/gene:4310.1/isoform:1",-0.154137605196154,8.70680291320945,0.911483280313405,0.339721166903511
"45dph_agalma/gene:4338.1/isoform:1",-0.0845331623285622,4.46800497724376,0.192565740201042,0.660789698566835
"45dph_agalma/gene:4344.1/isoform:1",-0.0295806314887279,7.22538565151567,0.0346230591835592,0.852387730254448
"45dph_agalma/gene:4355.1/isoform:1",-0.517878786217709,0.414624185529167,1.59202871285884,0.207036526665902
"45dph_agalma/gene:4369.1/isoform:1",-0.0975495315224583,1.66479063157062,0.143029384745399,0.705287775621276
"45dph_agalma/gene:4405.1/isoform:1",0.470187951524796,0.299874461492792,1.85322853931133,0.173408362559767
"45dph_agalma/gene:4443.1/isoform:1",-0.14545521138252,5.45659064682981,1.75152711412961,0.185684867979401
"45dph_agalma/gene:4463.1/isoform:1",0.0438961365191827,6.40767846527942,0.0856392772435584,0.769795889247899
"45dph_agalma/gene:4523.1/isoform:1",-0.115009018055722,4.52549477639923,0.610731493321353,0.434512522861118
"45dph_agalma/gene:4564.1/isoform:1",-0.196416958519394,1.53803783970839,0.527924312572264,0.467480831141122
"45dph_agalma/gene:4570.1/isoform:1",0.0541978043049887,5.94144999997363,0.120506447886214,0.728485853831404
"45dph_agalma/gene:4673.1/isoform:1",0.142135912876299,0.347558408789728,0.104640904131475,0.746329886412027
"45dph_agalma/gene:4696.1/isoform:1",-0.0772253564974006,3.32323703881889,0.220491164350626,0.638665930379132
"45dph_agalma/gene:5028.1/isoform:1",0.0244724492699935,6.76766707944524,0.0617374462004783,0.803770614995863
"45dph_agalma/gene:5085.1/isoform:1",0.0467086689776748,4.78124612529272,0.0615272147123882,0.804098197282015
"45dph_agalma/gene:5506.1/isoform:1",-0.130473114795244,8.81182047599257,0.609708996647782,0.434897399081897
"45dph_agalma/gene:5702.1/isoform:1",-0.110285081389445,4.04285927797419,0.545866925247715,0.460011401224783
"45dph_agalma/gene:5768.1/isoform:1",0.0310251363784985,0.514032251817545,0.0105266460817868,0.918280883467982
"45dph_agalma/gene:5772.1/isoform:1",0.139260721578306,1.33411070568873,0.0779231915465886,0.780131817454582
"45dph_agalma/gene:5786.1/isoform:1",0.107758558707854,1.89496402527206,0.195811954496564,0.658122767019006
"45dph_agalma/gene:5793.1/isoform:1",-0.0204822727309944,6.20713456774773,0.0276657544306431,0.867897055954434
"45dph_agalma/gene:5861.1/isoform:1",-0.103034335810004,5.44610043035673,0.359285729102432,0.548903191079177
"45dph_agalma/gene:5901.1/isoform:1",0.0686621506874359,2.06840933033993,0.0659330216661864,0.797353039937261
"45dph_agalma/gene:5908.1/isoform:1",0.459333489803092,0.394980148575075,1.63023907346967,0.20166998452391
"45dph_agalma/gene:5919.1/isoform:1",-0.205671836014369,4.79545117731553,1.20415603118059,0.272492601073973
"45dph_agalma/gene:6336.1/isoform:1",0.246110117725387,3.28866122985233,1.69208920908341,0.193325794261118
"45dph_agalma/gene:6561.1/isoform:1",-0.117059282646886,2.99977061367264,0.216291762491766,0.641880052676497
"45dph_agalma/gene:6822.1/isoform:2",-0.837152703976493,0.60119921795138,5.39438049225107,0.0202016956524103
"45dph_agalma/gene:6895.1/isoform:1",-0.0436939254417382,0.520196267679653,0.0311198032416122,0.859973373872098
"45dph_agalma/gene:6899.1/isoform:1",0.169545175105473,2.69961589194642,0.753735844399658,0.385296011808604
"45dph_agalma/gene:6911.1/isoform:1",0.0915413325354117,0.487251976013481,0.116177852610254,0.733217468008944
"45dph_agalma/gene:7016.1/isoform:1",-0.0155604879423018,5.48234857884352,0.00800298594703008,0.928716810728581
"45dph_agalma/gene:7097.1/isoform:1",-0.0274741168855334,9.7332835582557,0.0416758455908166,0.838238917882981
"45dph_agalma/gene:7273.1/isoform:1",0.0950638643706289,3.61039324037067,0.360402568364264,0.54828274432089
"45dph_agalma/gene:7289.1/isoform:1",-0.0998353644035939,4.93291761760992,0.604198395332439,0.436980616823205
"45dph_agalma/gene:7303.1/isoform:1",0.386509750879865,-0.566391447608154,1.0717137606149,0.300558668514658
"45dph_agalma/gene:7393.1/isoform:1",0.213847103936656,-0.173681679464549,0.326425846375873,0.567771297280874
"45dph_agalma/gene:7425.1/isoform:1",0.734148730372362,-0.385370666098138,2.24228129477299,0.13428273641153
"45dph_agalma/gene:7584.1/isoform:1",-0.193979401238053,4.36215154017008,0.558749934201586,0.454764351965713
"45dph_agalma/gene:7587.1/isoform:1",-0.379590914214442,1.39287719440231,3.05295617487569,0.0805903297094764
"45dph_agalma/gene:7592.1/isoform:1",-0.0316414436937964,4.65607929128723,0.0413004859859711,0.838959009214944
"45dph_agalma/gene:7622.1/isoform:1",0.379574551672742,1.04037166450408,1.30065544568707,0.254093533623509
"45dph_agalma/gene:7647.1/isoform:1",-1.7785010117731e-06,4.59155561118433,1.20558674154836e-10,0.999991239290229
"45dph_agalma/gene:7676.1/isoform:1",-0.116032333700205,4.28215789031804,0.717184676981834,0.39706894168304
"45dph_agalma/gene:7766.1/isoform:1",0.0262042507048869,5.98838414638292,0.0693894079352191,0.79222788413934
"45dph_agalma/gene:7792.1/isoform:1",0.294831240415291,0.798236658543082,1.38658602045145,0.238982486130079
"45dph_agalma/gene:7823.1/isoform:2",0.189553765020926,2.69200467518881,0.531616176574747,0.465928176785228
"45dph_agalma/gene:7853.1/isoform:1",0.106141662115976,1.60856203656069,0.243721714171209,0.621530924566253
"45dph_agalma/gene:7896.1/isoform:1",-0.0810470133747705,7.94735868223212,0.308734100221614,0.578458032807369
"45dph_agalma/gene:7916.1/isoform:1",-0.0229839664448441,6.01795841465136,0.0160692037697459,0.899126902210436
"45dph_agalma/gene:7935.1/isoform:1",-0.0338253076824844,3.8307450818497,0.064944134919191,0.798845604502646
"45dph_agalma/gene:7969.1/isoform:1",0.00815024395084036,6.46275018170346,0.00642592990010371,0.936108493548723
"45dph_agalma/gene:8053.1/isoform:1",-0.153369534948767,5.22628741080956,0.658138328827533,0.417217953534827
"45dph_agalma/gene:8059.1/isoform:1",0.281198347461193,-0.0270338988192193,0.7903034220239,0.374008393118069
"45dph_agalma/gene:8061.1/isoform:1",-0.0838227591064445,5.49208576917001,0.4879133085917,0.484859609143295
"45dph_agalma/gene:8089.1/isoform:1",-0.319615427700738,3.32547749620915,4.40511251822144,0.0358313609320976
"45dph_agalma/gene:8130.1/isoform:2",0.113521660853558,1.94142869810273,0.244968039941172,0.620640736796027
"45dph_agalma/gene:8149.1/isoform:1",0.178279909119537,1.76479859015715,0.638203368036567,0.424362133352997
"45dph_agalma/gene:8189.1/isoform:1",-0.180700513072656,5.74498782035999,2.04832326318557,0.152373922239802
"45dph_agalma/gene:8204.1/isoform:1",-0.0248501971610173,4.82179255826755,0.0200084693117546,0.887513432772312
"45dph_agalma/gene:8261.1/isoform:1",-0.141728664434762,5.95233115924085,1.98837896714422,0.158510475832303
"45dph_agalma/gene:8291.1/isoform:1",-0.0753604737781567,-0.0161964931920245,0.0786758387617352,0.779099957432177
"45dph_agalma/gene:8315.1/isoform:1",0.0235417174987009,4.56521676392392,0.0394460238899015,0.842567649806776
"45dph_agalma/gene:8451.1/isoform:1",-0.021851365878149,4.54475292185181,0.0257632457944688,0.8724798707295
"45dph_agalma/gene:8507.1/isoform:1",-0.0564889070574112,3.83095724556411,0.0547318865878559,0.815024983564427
"45dph_agalma/gene:8525.1/isoform:1",-0.0594040326908523,3.03088988929951,0.0761255931102198,0.782618216093805
"45dph_agalma/gene:8529.1/isoform:1",0.153962619830737,1.2376524932267,0.334953124042759,0.562756962667212
"45dph_agalma/gene:8536.1/isoform:1",0.455116959330031,0.296210885945087,2.8782383946786,0.0897841956820344
"45dph_agalma/gene:8571.1/isoform:1",0.0991965709380304,4.89131208750009,0.562938138232674,0.453078838496721
"45dph_agalma/gene:8692.1/isoform:1",-0.303662344770401,4.31488784518771,5.28587178741455,0.021499125982435
"45dph_agalma/gene:8756.1/isoform:1",-0.0309451657624095,2.6598054667728,0.0233988920641082,0.878424327580225
"45dph_agalma/gene:8792.1/isoform:1",-0.0650200752878677,5.76599464572153,0.182302618927906,0.669401828649473
"45dph_agalma/gene:8820.1/isoform:1",-0.182382446074335,0.168359782473361,0.0231202409393845,0.879144806512024
"45dph_agalma/gene:8940.1/isoform:1",-0.130552095508472,6.20966077607171,0.952038741284554,0.329200895644778
