"genes","logFC","logCPM","LR","PValue","FDR"
"90dph_agalma/gene:42024.1/isoform:1",6.0259552804171,0.676513143346835,30.5091341374959,3.32298265519063e-08,0.000433609809462164
"10dph_agalma/gene:39267.1/isoform:1",2.43651496712118,-0.689959763032568,30.4410037001588,3.4417574271712e-08,0.000433609809462164
"gills_agalma/gene:20476.1/isoform:1",5.12714971375747,1.65194804639661,29.3527690379023,6.03302481388691e-08,0.000506713754118362
"90dph_c22246_g2_i1",3.93031750156844,1.58017466419641,28.4070902992991,9.83046165812299e-08,0.000619245355999313
"kidney_agalma/gene:18081.1/isoform:1",4.80946922926483,1.53682438416181,26.7681504918163,2.29386993528306e-07,0.00115597281518654
"45dph_c51899_g1_i1",6.16809370356552,0.570815034555317,26.1673159366368,3.13076977662283e-07,0.00118474762708981
"45dph_c48146_g1_i1",3.47100225108998,2.32888268379124,26.0707311089412,3.29135745907396e-07,0.00118474762708981
"10dph_agalma/gene:19579.1/isoform:1",0.914853495300002,8.66541389414892,25.0840854625303,5.48839546808548e-07,0.00172863875761687
"30dph_agalma/gene:38284.1/isoform:1",3.36998083656207,-1.10284989326884,23.7644213810322,1.08876519630562e-06,0.00285344669282622
"dcod_12_S3_agalma/gene:37811.5/isoform:1",2.11620631922244,-1.03355497523742,23.6887004871203,1.13245493226425e-06,0.00285344669282622
"dcod_25_S25_c37097_g1_i1",0.684055493812776,5.51302897345976,23.4072766906115,1.31081754005422e-06,0.00300260632334056
"90dph_c36145_g2_i1",0.92413286851743,4.85907625057121,21.675108818741,3.22954802841931e-06,0.00645746144790979
"dcod_25_S25_agalma/gene:32653.1/isoform:1",-0.684321257244993,4.67933180234291,21.6154192842686,3.33162673424722e-06,0.00645746144790979
"45dph_c51899_g1_i3",4.73235259021873,-1.05836776019705,21.0280423465993,4.52610126677984e-06,0.00814601240136082
"dcod_12_S3_agalma/gene:40666.3/isoform:1",4.10610596199934,0.400919333543696,20.8875687374413,4.87045171079079e-06,0.00818138478378637
"45dph_agalma/gene:18970.1/isoform:1",3.50130615323261,1.49243589466288,19.9043933044155,8.14130224201791e-06,0.0128210245370078
"embryo_c25542_g1_i1",2.62133519891279,1.40505067093028,19.6799312411922,9.15578727214657e-06,0.0135704924644869
"10dph_agalma/gene:35822.1/isoform:1",3.47573743682652,1.53760442595985,19.4585580364821,1.02806167063927e-05,0.014391149952832
"45dph2_c28686_g1_i1",3.42217113842409,0.305690583884412,18.9173849893202,1.36503028741089e-05,0.0178547976743784
"embryo_c29712_g1_i1",-3.22817882421062,0.835677871404225,18.8204680510986,1.43617590844414e-05,0.0178547976743784
"45dph_agalma/gene:43701.1/isoform:1",0.685571956998511,5.50124698480701,18.7527617921074,1.48807695821704e-05,0.0178547976743784
"dcod_12_S3_agalma/gene:33555.1/isoform:1",1.66597624080329,0.850789836281588,17.9377620739335,2.28247257011395e-05,0.0261415733405278
"ovary_g17254_2__i2",-2.19476040716123,5.04337949000994,17.5571063689603,2.78806856998849e-05,0.030543897286087
"liver_c13423_g1_i2",1.64802935685303,0.834471626522562,17.3519844517442,3.10573804929429e-05,0.0309183797363578
"dcod_1_S1_agalma/gene:32598.2/isoform:1",1.65380739048572,0.641713551793042,17.3361335846692,3.13175009059059e-05,0.0309183797363578
"30dph_c32018_g1_i3",-7.01751984504566,4.13199006781061,17.3008915164806,3.19037136621543e-05,0.0309183797363578
"20dph_agalma/gene:26210.1/isoform:2",3.37476672712937,-0.870370319652742,16.8854214525868,3.97053704391531e-05,0.037053934035383
"dcod_1_S1_c37773_g4_i2",2.05072656451086,-0.228834160515758,16.7370120037731,4.29351676980256e-05,0.038637050731684
"embryo_agalma/gene:30789.1/isoform:1",5.59652085988066,5.15851252779719,16.1288072161872,5.9177030011106e-05,0.049995609953581
"10dph_agalma/gene:15054.1/isoform:1",3.74359301394418,-0.469381378557605,16.1176819507771,5.95256696673187e-05,0.049995609953581
