"","logFC","logCPM","LR","PValue"
"45dph_agalma/gene:27.1/isoform:1",0.11309714902917,1.99278808665503,0.0720789856934836,0.788333486400837
"45dph_agalma/gene:31.1/isoform:1",-0.0385686291462571,2.03662314798142,0.0273827824412374,0.868568206988624
"45dph_agalma/gene:36.1/isoform:1",0.107637547151524,2.24237870656015,0.196823132851518,0.657297434658844
"45dph_agalma/gene:43.1/isoform:1",-0.294298360393876,5.43040136994242,0.76279642967495,0.382454801534729
"45dph_agalma/gene:44.1/isoform:1",0.0403431511846146,0.174383626829602,0.00623343410289579,0.937070722689062
"45dph_agalma/gene:46.1/isoform:1",-0.0541125013769256,2.5746370285712,0.0466923077850043,0.828922248298051
"45dph_agalma/gene:72.1/isoform:1",0.229362145063057,5.5088517203253,1.25998975928934,0.261653029023759
"45dph_agalma/gene:139.1/isoform:1",0.126241160315388,2.54675259899727,0.298464562532732,0.584846607062877
"45dph_agalma/gene:172.1/isoform:1",0.192216531091758,5.32365261848205,1.33501215956289,0.247915502989892
"45dph_agalma/gene:376.1/isoform:1",0.535528183925636,1.393937794256,1.91888734202069,0.165979370972817
"45dph_agalma/gene:379.1/isoform:1",0.188240856049083,6.94207513170596,1.0539569481347,0.304597523052958
"45dph_agalma/gene:385.1/isoform:1",0.0557593312358605,0.808298352659494,0.0179986627210909,0.893276771041804
"45dph_agalma/gene:387.1/isoform:1",-0.26355338100404,5.84979959928304,3.42669006531327,0.0641505505571994
"45dph_agalma/gene:438.1/isoform:1",0.39395966536361,5.64221330384727,5.07156780908277,0.0243213767485307
"45dph_agalma/gene:439.1/isoform:1",0.271459254100584,6.57370899230685,1.44210540489871,0.229798943837375
"45dph_agalma/gene:481.1/isoform:1",-0.221785822850565,3.19956650053757,1.08239837575725,0.298161641928403
"45dph_agalma/gene:483.1/isoform:1",0.512392968239216,8.88254191106506,2.70280919247975,0.100171604342523
"45dph_agalma/gene:488.1/isoform:1",0.292757286619817,9.55050358415545,1.46322313218161,0.226417982214769
"45dph_agalma/gene:611.1/isoform:1",-0.14285512540111,0.00718363672009627,0.118105202377368,0.731098705993701
"45dph_agalma/gene:636.1/isoform:1",-0.00683498215565955,4.5754187190155,0.00178261404549129,0.966322510535306
"45dph_agalma/gene:638.1/isoform:1",0.0230417858795047,3.18196799692859,0.00890236622183238,0.924829264924378
"45dph_agalma/gene:655.1/isoform:1",0.275817168358131,5.1777553759021,1.43919820242127,0.230269132783051
"45dph_agalma/gene:656.1/isoform:1",-0.190268796101154,6.70799103779847,2.46642749968157,0.11630199835731
"45dph_agalma/gene:661.1/isoform:1",0.209794606334632,5.01869732224875,0.754263588981679,0.385129701445795
"45dph_agalma/gene:690.1/isoform:1",0.432683491938976,6.08382503229565,4.14790173729557,0.0416861497706945
"45dph_agalma/gene:690.1/isoform:2",0.364892768261353,5.83800804256199,3.21649778516993,0.0728994450125651
"45dph_agalma/gene:695.1/isoform:1",0.0765941933431229,5.84142852576877,0.294621017721088,0.58727437783573
"45dph_agalma/gene:770.1/isoform:1",-0.208896911988778,1.34360520433109,0.195906284237406,0.658045666634384
"45dph_agalma/gene:788.1/isoform:1",0.0592864855032285,4.55733565914118,0.112988766229734,0.736766791481878
"45dph_agalma/gene:801.1/isoform:1",-0.114022275343464,0.854439700842722,0.161253908862406,0.688004687675209
"45dph_agalma/gene:827.1/isoform:1",0.320291948381243,6.33992356792978,2.89860307912913,0.0886563523404799
"45dph_agalma/gene:839.1/isoform:1",-0.303589348444121,0.658470158371886,0.59634279703973,0.439976826674974
"45dph_agalma/gene:902.1/isoform:1",0.120182237807407,2.04796789265617,0.156387614458706,0.692504366506823
"45dph_agalma/gene:920.1/isoform:1",0.179802488094543,7.37333007108725,0.594656914126233,0.440623947921311
"45dph_agalma/gene:923.1/isoform:1",0.184079723608724,0.261105764529958,0.275060782550239,0.599956982733133
"45dph_agalma/gene:924.1/isoform:1",0.256376406193922,9.13729132474803,1.17604065993987,0.278163514941548
"45dph_agalma/gene:968.1/isoform:1",0.469357529330143,9.26482765389153,4.98577148136383,0.0255565872293497
"45dph_agalma/gene:1012.1/isoform:1",-0.471697488638165,3.03906142298567,3.06379221383321,0.0800546331660578
"45dph_agalma/gene:1057.1/isoform:2",-0.192631319545382,2.18584739609118,0.301140529812642,0.583168292974436
"45dph_agalma/gene:1225.1/isoform:1",0.289806958457603,3.6416151369741,1.34160848090736,0.246750508466091
"45dph_agalma/gene:1296.1/isoform:1",0.348730578428639,7.71288654156987,2.06315973456094,0.15089699019214
"45dph_agalma/gene:1371.1/isoform:1",0.238966762305488,7.43123849942484,2.29552524067714,0.129747313092208
"45dph_agalma/gene:1474.1/isoform:1",0.468800149317345,8.89400637849827,8.79283208330065,0.00302416403804473
"45dph_agalma/gene:1524.1/isoform:1",0.00309696548519623,1.2770735710511,4.31283320097009e-05,0.994760157044808
"45dph_agalma/gene:1541.1/isoform:1",0.121168422617041,6.23726121941069,0.453820929946325,0.500526018535388
"45dph_agalma/gene:1566.1/isoform:1",0.0877367977869393,5.24118380281231,0.407536671682507,0.523222448834034
"45dph_agalma/gene:1667.1/isoform:1",-0.21187195191303,2.21989575354265,0.629723226203062,0.427456854505815
"45dph_agalma/gene:1715.1/isoform:1",-0.0895555132241238,1.53236004449772,0.0575622668330311,0.810391208840165
"45dph_agalma/gene:1757.1/isoform:1",0.24385423492523,4.6588869718908,1.07702832189976,0.299363293074288
"45dph_agalma/gene:1873.1/isoform:1",0.324935175583762,10.3344577227433,1.68348702719413,0.194461752263522
"45dph_agalma/gene:1877.1/isoform:2",0.574322488892321,0.528520076946991,1.6693079447318,0.196351255196388
"45dph_agalma/gene:1938.1/isoform:1",0.265390542766625,5.82802652845322,0.970748067622253,0.324493683847106
"45dph_agalma/gene:1948.1/isoform:1",-0.181956511917233,3.54277329486139,0.345567363960285,0.556633127373906
"45dph_agalma/gene:2294.1/isoform:1",0.190886517693444,3.53221745504537,0.574901199059516,0.448317857030267
"45dph_agalma/gene:2540.1/isoform:1",-0.0779042764361865,5.07638558973251,0.122455018203638,0.726386928290123
"45dph_agalma/gene:2544.1/isoform:1",0.024811555345154,2.60001101777796,0.00879530803673756,0.925281295008508
"45dph_agalma/gene:2589.1/isoform:1",-0.216201710509721,0.662268251062926,0.344930204576208,0.556997144912193
"45dph_agalma/gene:2636.1/isoform:1",0.776025661182614,-1.09050577353053,0.235013081335385,0.627831362730859
"45dph_agalma/gene:2637.1/isoform:1",0.136386029193821,-0.0114338534866524,0.0900900764981012,0.764062673242228
"45dph_agalma/gene:2723.1/isoform:1",0.255114285753879,9.65269955281375,1.08445343492144,0.297703424140243
"45dph_agalma/gene:2740.1/isoform:1",0.0728516823924687,4.85991619626859,0.268964890823682,0.604026978843382
"45dph_agalma/gene:2745.1/isoform:1",0.526191839929862,4.18088357414795,3.40038494963095,0.065181205904949
"45dph_agalma/gene:2746.1/isoform:1",0.216992963381898,9.5435299720712,1.02977947005138,0.310210469436237
"45dph_agalma/gene:2810.1/isoform:1",0.0339831950464934,6.26023289137826,0.0166704287762514,0.897267432752283
"45dph_agalma/gene:2940.1/isoform:1",-0.0688502163771229,7.07827989617551,0.390885808366416,0.531834150471891
"45dph_agalma/gene:3202.1/isoform:1",0.166392243113669,5.8749817825558,1.29322600175327,0.25545428973071
"45dph_agalma/gene:3230.1/isoform:1",0.0866109790110416,2.51266441968261,0.033882759066632,0.853956422374347
"45dph_agalma/gene:3231.1/isoform:1",0.0253495033497578,0.10689948725898,0.00485381955042641,0.944456830665926
"45dph_agalma/gene:3386.1/isoform:1",0.1287022338282,5.63611169406048,0.563968945349359,0.452665499764781
"45dph_agalma/gene:3484.1/isoform:2",0.415564187157108,-0.325456781094,0.792309470812771,0.373402704594223
"45dph_agalma/gene:3507.1/isoform:1",-0.381368385028416,-0.137035826957178,0.904328133980173,0.341623824232328
"45dph_agalma/gene:3570.1/isoform:1",0.325722497426834,5.41736643547344,2.04066630641643,0.153142552663832
"45dph_agalma/gene:3638.1/isoform:1",0.375062484526387,4.48900704062791,3.37877123697702,0.0660412743185957
