"","logFC","logCPM","LR","PValue"
"45dph_agalma/gene:27.1/isoform:1",-0.336500717130616,1.8624380040616,1.55489252556551,0.212414622511849
"45dph_agalma/gene:31.1/isoform:1",0.146970855432801,2.17871264861871,0.578650925390592,0.446841601452013
"45dph_agalma/gene:36.1/isoform:1",0.25533337905721,2.37951050332359,1.80637504591487,0.178943689704151
"45dph_agalma/gene:43.1/isoform:1",0.21872716788765,5.70435663664111,0.848785274622145,0.356896204931389
"45dph_agalma/gene:44.1/isoform:1",0.838429344634833,0.654831824669375,2.7669849219806,0.0962272604883786
"45dph_agalma/gene:46.1/isoform:1",0.0566589969328356,2.68054018200507,0.0798150520040117,0.777548203108501
"45dph_agalma/gene:72.1/isoform:1",-0.315322446257343,5.3364281395162,6.07160140052267,0.0137372357512727
"45dph_agalma/gene:139.1/isoform:1",0.148693418112215,2.62371374254645,0.598976191657325,0.438968922167355
"45dph_agalma/gene:172.1/isoform:1",0.0707613608576736,5.33521447672242,0.396460823689921,0.528922718516719
"45dph_agalma/gene:376.1/isoform:1",0.415313894126161,1.41692327523156,1.67201650577626,0.195988657715038
"45dph_agalma/gene:379.1/isoform:1",-0.217994125231593,6.82830974670465,2.52800253982576,0.111841713557877
"45dph_agalma/gene:385.1/isoform:1",-0.42545177614338,0.672167625409088,1.88478676815917,0.169791096213032
"45dph_agalma/gene:387.1/isoform:1",-0.119690502924986,5.95545440760159,1.56000218299267,0.211664900637434
"45dph_agalma/gene:438.1/isoform:1",-0.00199236342220036,5.52911155677598,0.000430870282372098,0.983439168225592
"45dph_agalma/gene:439.1/isoform:1",-0.211464097084813,6.42558061363343,2.05128702304857,0.152077584226883
"45dph_agalma/gene:481.1/isoform:1",-0.149954120337496,3.27687025099636,0.968284202526558,0.325108466901616
"45dph_agalma/gene:483.1/isoform:1",-0.148766880368613,8.64840171889404,0.548648804256345,0.458870318118541
"45dph_agalma/gene:488.1/isoform:1",-0.0898778829240464,9.44515401992806,0.284295327213158,0.593899628371452
"45dph_agalma/gene:611.1/isoform:1",-0.0841437290226604,0.0844447933283975,0.0529940132730964,0.817933031578383
"45dph_agalma/gene:636.1/isoform:1",0.0381161603701121,4.65495088276737,0.133339833374983,0.714994011173809
"45dph_agalma/gene:638.1/isoform:1",0.170243565932494,3.31166318872719,0.952236122402716,0.329150764013588
"45dph_agalma/gene:655.1/isoform:1",-0.167878652474366,5.04545906336803,1.31874346347349,0.250817684245365
"45dph_agalma/gene:656.1/isoform:1",-0.0283527324252519,6.82766701774818,0.0787862637028596,0.778949016156999
"45dph_agalma/gene:661.1/isoform:1",-0.305982546434777,4.8591356160045,5.43715311021518,0.0197127739879518
"45dph_agalma/gene:690.1/isoform:1",0.0128960009538669,5.9594341898807,0.00576104182634651,0.939497441862613
"45dph_agalma/gene:690.1/isoform:2",-0.0661346706512453,5.70986301492964,0.193090564145617,0.660356719898273
"45dph_agalma/gene:695.1/isoform:1",-0.106081747474857,5.82214986826,0.975794364819649,0.323239320059461
"45dph_agalma/gene:770.1/isoform:1",0.269182857370541,1.60792128367788,0.812063228484215,0.36751095883336
"45dph_agalma/gene:788.1/isoform:1",-0.0535532210945095,4.56850574469358,0.17551165412354,0.67525917115648
"45dph_agalma/gene:801.1/isoform:1",-0.0499012539927662,0.935047900154373,0.0436414503328217,0.834522118131858
"45dph_agalma/gene:827.1/isoform:1",-0.110256231910354,6.21307843461419,0.718077895440189,0.396775118909601
"45dph_agalma/gene:839.1/isoform:1",0.105105116849017,0.876212130042831,0.117433616044,0.731834782308058
"45dph_agalma/gene:902.1/isoform:1",0.0223291316560299,2.06835494587747,0.0084112933672138,0.926925986125607
"45dph_agalma/gene:920.1/isoform:1",-0.276927011887908,7.23824758896685,5.18796295455445,0.0227438600953114
"45dph_agalma/gene:923.1/isoform:1",0.0242710144821048,0.258798703777776,0.00795924609104803,0.928911357010428
"45dph_agalma/gene:924.1/isoform:1",-0.200511730198702,9.00100073396936,1.76698870136192,0.183755190433191
"45dph_agalma/gene:968.1/isoform:1",-0.0146628555237924,9.1108888741552,0.0101879100120641,0.919601918263429
"45dph_agalma/gene:1012.1/isoform:1",-0.00283313881250133,3.26729265993677,0.000243708895250272,0.987544587588876
"45dph_agalma/gene:1057.1/isoform:2",0.163497608205109,2.39482477262181,0.495352572828384,0.481549310291586
"45dph_agalma/gene:1225.1/isoform:1",-0.123276259953043,3.52251540082894,0.553550246829388,0.456870682789635
"45dph_agalma/gene:1296.1/isoform:1",-0.189135877099195,7.53914040263354,1.66207796781782,0.197322994229896
"45dph_agalma/gene:1371.1/isoform:1",-0.031574019699942,7.37580935362967,0.0554411804633403,0.813852102432353
"45dph_agalma/gene:1474.1/isoform:1",0.0672993827157605,8.7784485921729,0.318830427284638,0.572311364460301
"45dph_agalma/gene:1524.1/isoform:1",0.308732043625449,1.48031557932284,0.636195667492848,0.425091767878575
"45dph_agalma/gene:1541.1/isoform:1",-0.216735334520327,6.15286071406547,2.40247129998443,0.121143738130045
"45dph_agalma/gene:1566.1/isoform:1",-0.142956918415796,5.20173927352106,2.2176638353509,0.136439378124984
"45dph_agalma/gene:1667.1/isoform:1",0.0372168258097125,2.37696148691254,0.0351556839073659,0.851269807176658
"45dph_agalma/gene:1715.1/isoform:1",0.322391359643199,1.77940299475439,1.55935175189101,0.211760161496277
"45dph_agalma/gene:1757.1/isoform:1",-0.125177026354014,4.56026074038725,0.750905845926756,0.386189586064362
"45dph_agalma/gene:1873.1/isoform:1",-0.232696411042358,10.1541737169109,1.83891222834404,0.175078494258791
"45dph_agalma/gene:1877.1/isoform:2",0.625174120521475,0.644904160088431,2.43756161304131,0.118460240105286
"45dph_agalma/gene:1938.1/isoform:1",-0.257655421155969,5.66336237693271,3.23385150620643,0.0721308618193656
"45dph_agalma/gene:1948.1/isoform:1",0.111309205906593,3.72216621738558,0.215566219623081,0.642439204130938
"45dph_agalma/gene:2294.1/isoform:1",-0.301707686644161,3.38248376729233,3.31751779329624,0.0685452481716533
"45dph_agalma/gene:2540.1/isoform:1",-0.0206389766671785,5.1587186780292,0.0158804881004357,0.899717827679955
"45dph_agalma/gene:2544.1/isoform:1",-0.501747192348375,2.44178282132467,6.15181071615363,0.0131277627031601
"45dph_agalma/gene:2589.1/isoform:1",0.418091506666001,1.00430536527914,2.36819704806189,0.123829993352973
"45dph_agalma/gene:2637.1/isoform:1",0.640984725457201,0.310569758947087,5.1008961349096,0.0239134859676049
"45dph_agalma/gene:2723.1/isoform:1",-0.169812921514285,9.52920959532793,1.30668801896877,0.252995184176417
"45dph_agalma/gene:2740.1/isoform:1",-0.0616283908750239,4.86125427121011,0.33546649207176,0.562457811514282
"45dph_agalma/gene:2745.1/isoform:1",-0.026431488707761,3.9946775785801,0.0221733796589874,0.881626792356554
"45dph_agalma/gene:2746.1/isoform:1",-0.178099874507404,9.43355007181147,1.97838057973422,0.159561113322754
"45dph_agalma/gene:2810.1/isoform:1",0.505495753519874,6.55694461850297,7.15054287981775,0.00749412990994277
"45dph_agalma/gene:2940.1/isoform:1",-0.109825015458775,7.1156584533343,1.82980630640549,0.17615042531705
"45dph_agalma/gene:3202.1/isoform:1",-0.114234503838507,5.81378137664352,1.43377163853268,0.23114989003112
"45dph_agalma/gene:3230.1/isoform:1",-0.75853917586733,2.23714863572596,2.89131642235296,0.0890581293517353
"45dph_agalma/gene:3231.1/isoform:1",0.257588401458314,0.276408742973396,0.839132346281857,0.359645038154084
"45dph_agalma/gene:3386.1/isoform:1",-0.108925832270783,5.59389001820927,0.948622947750323,0.330070061953756
"45dph_agalma/gene:3484.1/isoform:2",0.79436248858963,-0.0439547383701958,2.489459243404,0.114611097519099
"45dph_agalma/gene:3507.1/isoform:1",0.563032530163973,0.33574818742453,3.35585044398173,0.0669666120243627
"45dph_agalma/gene:3570.1/isoform:1",0.0458200250374599,5.35745705911299,0.105190711499745,0.74568731946951
"45dph_agalma/gene:3638.1/isoform:1",0.00270709625067559,4.38675448859851,0.000400906475533702,0.984025304845841
"45dph_agalma/gene:3668.1/isoform:1",-0.0535293880541191,5.75898049053424,0.294546949695828,0.5873213638026
"45dph_agalma/gene:3674.1/isoform:1",-0.195057774850577,-0.029557521991851,0.242399096318094,0.622478705387153
"45dph_agalma/gene:3766.1/isoform:1",-0.0225418187760147,4.56075618238992,0.0317019264089708,0.858683435445004
"45dph_agalma/gene:3798.1/isoform:1",-0.114179913906861,8.94287761277241,1.52004856504618,0.217612144055794
"45dph_agalma/gene:3823.1/isoform:1",-0.311361809508129,8.81131938834305,5.22511431871987,0.0222629829719352
"45dph_agalma/gene:3833.1/isoform:1",0.154708955732487,5.86742769578091,1.13218944921968,0.287308806854999
"45dph_agalma/gene:3845.1/isoform:1",0.949077931382654,3.16570339473695,1.1087187702629,0.292360629081635
"45dph_agalma/gene:3851.1/isoform:1",-0.232774870028133,4.8286324468097,3.54348717620331,0.0597796568361012
"45dph_agalma/gene:3916.1/isoform:1",0.158369348302803,6.2155726976977,3.42744693120078,0.0641211544961341
"45dph_agalma/gene:3917.1/isoform:1",0.269434110007907,1.41496189484026,0.486160015078436,0.485645252503291
"45dph_agalma/gene:4043.1/isoform:1",-0.225433298934518,7.64556834924749,2.78107203792518,0.0953843024402722
"45dph_agalma/gene:4093.1/isoform:1",0.0919483722970508,5.85834086380836,0.280225995150602,0.596553129774887
"45dph_agalma/gene:4125.1/isoform:1",-0.232326183597201,7.43981024195193,1.76959012879973,0.183432811958858
"45dph_agalma/gene:4129.1/isoform:1",-0.0910248555418848,9.22252052358821,1.00268960499039,0.31666057622467
"45dph_agalma/gene:4265.1/isoform:1",-0.192861093965966,6.73308025801409,2.60908746719889,0.106252887698914
"45dph_agalma/gene:4297.1/isoform:1",0.208823495432427,4.84190347231877,2.59689871535272,0.107073053226393
"45dph_agalma/gene:4310.1/isoform:1",-0.286901026351997,8.66529501258026,3.15998084266357,0.0754640688672262
"45dph_agalma/gene:4338.1/isoform:1",-0.0153128622733384,4.51267096162031,0.0105357172794598,0.918245804295708
"45dph_agalma/gene:4344.1/isoform:1",0.0420205400891739,7.27189239950894,0.103115480701344,0.748122491247807
"45dph_agalma/gene:4355.1/isoform:1",-0.4281331180721,0.459872990025789,0.870084131020157,0.350932018673458
"45dph_agalma/gene:4369.1/isoform:1",-0.266411157478893,1.60740740421721,0.98837737007571,0.320139283043329
"45dph_agalma/gene:4405.1/isoform:1",0.586186829441569,0.370669252848415,4.7238784969375,0.0297465759246613
"45dph_agalma/gene:4443.1/isoform:1",-0.224986393351395,5.43565933716576,4.87138830602541,0.0273055247847215
"45dph_agalma/gene:4463.1/isoform:1",0.0457869560365278,6.42219898467368,0.126628119057486,0.721954063280869
"45dph_agalma/gene:4523.1/isoform:1",0.0364374103939458,4.60672925054102,0.06475577306378,0.799131275611405
"45dph_agalma/gene:4564.1/isoform:1",-0.119098737318978,1.58272876172135,0.195456644620801,0.658413378954916
"45dph_agalma/gene:4570.1/isoform:1",0.195702316678278,6.02207800093657,1.67136677716746,0.196075565913796
"45dph_agalma/gene:4673.1/isoform:1",0.314075452909996,0.43758805534952,0.701393932615041,0.402315708741688
"45dph_agalma/gene:4696.1/isoform:1",-0.0506782244967605,3.34719161386904,0.127158164399537,0.721396941964507
"45dph_agalma/gene:5028.1/isoform:1",-0.0455487452050715,6.74883748732045,0.21520498065118,0.642718025455824
"45dph_agalma/gene:5085.1/isoform:1",-0.0988317782107419,4.72967997742244,0.435505963105598,0.509299549605773
"45dph_agalma/gene:5506.1/isoform:1",-0.0997512014466404,8.83939346413565,0.494380027452735,0.481979953122116
"45dph_agalma/gene:5702.1/isoform:1",-0.0369981329933871,4.0875858038712,0.0611305242513396,0.804717941581332
"45dph_agalma/gene:5768.1/isoform:1",0.333210880412676,0.673771660241017,1.0857077547935,0.297424192163233
"45dph_agalma/gene:5772.1/isoform:1",0.364945928634801,1.45628211630961,0.749364490706888,0.386677511383098
"45dph_agalma/gene:5786.1/isoform:1",-0.310902627209244,1.72567151717903,1.67204019302254,0.195985490143148
"45dph_agalma/gene:5793.1/isoform:1",-0.127766072995384,6.17285930999527,1.51360943948282,0.218589143000083
"45dph_agalma/gene:5861.1/isoform:1",0.0160763200777497,5.51047287736868,0.0149639856702777,0.902639755935858
"45dph_agalma/gene:5901.1/isoform:1",0.151470630878227,2.12016707857195,0.32404446475396,0.569187147512071
"45dph_agalma/gene:5908.1/isoform:1",0.66358036529624,0.516086191970347,3.93995019715329,0.0471521734218554
"45dph_agalma/gene:5919.1/isoform:1",-0.333937744416579,4.75643578073411,4.13736454027232,0.0419464271379304
"45dph_agalma/gene:6336.1/isoform:1",0.256976517868251,3.30618587666868,2.67010251381267,0.102249437312896
"45dph_agalma/gene:6561.1/isoform:1",0.103030565357785,3.11326781837979,0.247127671808046,0.619104873273881
