"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"45dph_agalma/gene:9248.1/isoform:1",1004.97104176185,-0.87362887244773,0.236118566132027,-3.6999584012349,0.000215634810344031,0.0390460113190195
"45dph_agalma/gene:15893.1/isoform:1",779.776557640117,-0.626158640987714,0.147994593565176,-4.23095618497684,2.32700000603941e-05,0.0127308681723943
"45dph_agalma/gene:22398.1/isoform:1",146.447571510609,0.996348697365954,0.227429761495921,4.38090727797657,1.18186159851263e-05,0.00924421823761169
"45dph_agalma/gene:23282.1/isoform:1",1210.25293986698,-0.301685946785722,0.0801572429558131,-3.76367668922978,0.000167433328253568,0.0354206357327775
"45dph_agalma/gene:24199.1/isoform:1",141.032101252222,-0.837650301633231,0.218174164994427,-3.83936522298424,0.000123352821254459,0.0301006496108712
"45dph_c27660_g1_i2",801.46165080316,-0.468536119686001,0.131883538749942,-3.55265049851575,0.000381370794705533,0.0498582972148847
"45dph_agalma/gene:34005.1/isoform:1",45648.3039431627,-0.296088861503136,0.0809288563995301,-3.65863147801573,0.00025356564763334,0.0409697069742752
"45dph_c35544_g1_i1",6837.81341965268,-0.355545430663158,0.0964619644855026,-3.68586139168453,0.000227930386060546,0.0394928547806522
"45dph_c35678_g1_i1",186.241794840966,0.684645346611538,0.158162993862239,4.32873284636903,1.49969719822312e-05,0.00984394992175328
"45dph_agalma/gene:37274.1/isoform:1",80.6491697186869,0.978796545907115,0.203081045066733,4.81973364666052,1.43750011164696e-06,0.00268685562519797
"45dph_agalma/gene:37413.1/isoform:1",51.4360271145132,1.03981695248045,0.215872182031632,4.81681772377735,1.45865821890878e-06,0.00268685562519797
"45dph_agalma/gene:37942.1/isoform:1",3790.93738224772,-0.473000255619611,0.12713331762946,-3.7205058787045,0.000198824113526802,0.0377370562945117
"45dph_agalma/gene:38116.1/isoform:1",18849.2778010006,-0.345115614140755,0.0881326629727601,-3.91586504367197,9.00806304299996e-05,0.0268033669513821
"45dph_agalma/gene:38492.1/isoform:3",83.8396213873388,-0.853820949222893,0.222483062736142,-3.83768965925959,0.000124197303755142,0.0301006496108712
"45dph_agalma/gene:38597.2/isoform:1",133.8190538,0.84226732812688,0.228666266544909,3.68339126209272,0.000230151485141413,0.0394928547806522
"45dph_agalma/gene:40637.1/isoform:1",153.794230078927,-1.11779218899802,0.240056780354138,-4.65636582873864,3.21839851808019e-06,0.00375563267070936
"45dph_c41860_g1_i1",118.397987460944,0.693887609443286,0.186343544300478,3.72370082391691,0.000196323558659274,0.0377370562945117
"45dph_c42268_g1_i1",1976.85935294646,0.592069879295521,0.149291047303028,3.9658766549728,7.3126673662093e-05,0.0242526537586481
"45dph_agalma/gene:42349.1/isoform:1",7527.45079968374,-0.316694384631254,0.083741882896985,-3.78179202181106,0.000155703426453185,0.0350410561232894
"45dph_c43987_g2_i1",344.637022545522,0.70187818905743,0.195416170836335,3.59170986747696,0.000328515468562326,0.0474552884993036
"45dph_c45401_g1_i1",1804.22130238341,-0.629871270922688,0.147811187234286,-4.26132339986093,2.03219906883237e-05,0.0120808483135286
"45dph_agalma/gene:45489.1/isoform:1",347.5805352282,0.740400986066541,0.203355546483086,3.64091857277236,0.000271667053405775,0.0424450226500542
"45dph_agalma/gene:45768.1/isoform:3",2051.16417147052,-0.651341443255997,0.136006911929171,-4.78903192504805,1.67587820449412e-06,0.00268685562519797
"45dph_agalma/gene:46408.1/isoform:1",2574.08399011702,-0.582741031811201,0.162147467729083,-3.59389535940734,0.000325770713255306,0.0472998058181333
"45dph_c46531_g1_i1",257.322896534353,-0.655987582700699,0.160657937418999,-4.0831321081253,4.44327466136817e-05,0.0185995483577103
"45dph_c47375_g2_i1",561.827436804725,0.735234101910182,0.156044924560189,4.71168225421256,2.45680237323553e-06,0.00351847601697872
"45dph_c47514_g1_i1",2395.33708088869,-0.527418890383309,0.146541395119676,-3.59911197755817,0.000319305684446329,0.0472317568068098
"45dph_c47763_g1_i1",8858.26203025881,-0.369684240868468,0.0958967212316175,-3.85502482379536,0.000115717886764583,0.0291855529382703
"45dph_agalma/gene:49422.1/isoform:2",70.1776660936353,0.975088133035369,0.219030816652624,4.45183078772804,8.51412488670749e-06,0.00766441522301408
"45dph_c49549_g2_i1",6930.5672366201,0.341575661384928,0.092608903153097,3.68836742208522,0.000225697576053848,0.0394928547806522
"45dph_agalma/gene:49992.2/isoform:1",1629.6534540373,0.625626409390518,0.173495986290221,3.60599932464132,0.000310953943916909,0.046213329768821
"45dph_c50504_g1_i1",1436.40669797939,0.65482029144092,0.16900224708803,3.87462476223666,0.000106789121844378,0.0285136005250069
"45dph_c50504_g1_i2",1450.61186456132,0.650566275834729,0.169125685111171,3.84664384600774,0.000119746839400422,0.0298483509474287
