"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"45dph_agalma/gene:16176.1/isoform:1",8950.99161843675,0.521436608828407,0.134281921837626,3.8831482428359,0.00010311265949388,0.0454565326612178
"45dph_agalma/gene:25096.1/isoform:2",215.260164852898,0.681339698511579,0.162261100816006,4.19903288641051,2.68057391573231e-05,0.0246229263793926
"45dph_agalma/gene:41660.1/isoform:1",25190.0838498776,-0.358431890008285,0.0651839473639675,-5.49877545781187,3.8243775584626e-08,0.000155482194293496
"45dph_agalma/gene:44154.1/isoform:1",169.477918131767,0.94500032363201,0.20764556504617,4.55102579928393,5.33850009185058e-06,0.00859762188802046
"45dph_c46196_g1_i1",5316.70674748748,-0.310954763617756,0.0803000429008035,-3.87241092762411,0.000107764063811542,0.0467351054597887
"45dph_c48904_g3_i1",599.42565076315,0.711745785456193,0.175564894456307,4.05403248559653,5.03422208056647e-05,0.0310225543827641
"45dph_c49602_g1_i1",4954.54595469245,-0.234822380635883,0.0580134568776699,-4.0477226022066,5.17183880117138e-05,0.0310225543827641
"45dph_agalma/gene:50142.1/isoform:1",988.720130327175,0.524877467844286,0.131884063953629,3.97983996026113,6.89616777482406e-05,0.0376613102807183
"45dph_c50846_g2_i2",33.7220706407697,1.12399982397901,0.198389029677245,5.66563496886708,1.46481069030531e-08,7.65677473689592e-05
"45dph_c51017_g1_i1",760.438905178276,0.753326033003336,0.193777086292747,3.88759087782574,0.000101244086798369,0.0454565326612178
"45dph_agalma/gene:52861.4/isoform:2",34.9314977249426,0.879914395202927,0.208397372235799,4.22229122067487,2.41831369504576e-05,0.0245794716949235
"10dph_agalma/gene:18909.1/isoform:1",405.755758904874,0.559395372035573,0.137763975024281,4.0605344897821,4.89605037381308e-05,0.0310225543827641
"10dph_c25383_g1_i1",134.422664832677,1.31121711211164,0.202628801000291,6.47103030585349,9.73369077623664e-11,8.90389363756246e-07
"10dph_agalma/gene:34034.1/isoform:1",85.6483419022553,0.801833803355547,0.192591230165421,4.16339727757507,3.13547119769027e-05,0.0260742934371561
